ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
6598,0.958638132,0.000226271,0.000708619,0.018504765,0.021922261
6599,0.349490553,0.000814563,0.04429888,0.325497895,0.279898107
6600,0.003985069,0.008773764,0.106093779,0.007757269,0.873390079
6601,0.12173225,0.005137783,0.093931995,0.372583717,0.406614214
6602,0.451038897,0.001395649,0.021364033,0.345742106,0.180459365
6603,0.424700201,0.003198025,0.023755986,0.133247659,0.415098161
6604,0.678014934,0.002780345,0.004052701,0.049318649,0.265833378
6605,5.60E-05,0.016594691,0.198407233,0.000732298,0.784209788
6606,0.755239367,0.001499013,0.003654503,0.037923556,0.201683551
6607,0.588570237,0.000967969,0.007637096,0.244935423,0.157889262
6608,0.64045459,0.001207653,0.004100721,0.068238355,0.285998672
6609,6.90E-05,0.016958334,0.015583718,0.000672254,0.966716707
6610,0.707027912,0.000844773,0.00242844,0.104644045,0.185054824
6611,0.466505527,0.001772931,0.011941325,0.289543927,0.230236322
6612,0.567511261,0.001254645,0.004456448,0.190730155,0.236047521
6613,6.90E-05,0.016958334,0.015583718,0.000672254,0.966716707
6614,0.385648072,0.000636928,0.020881424,0.440323621,0.152509972
6615,0.645080745,0.001190714,0.002419321,0.182346493,0.168962702
6616,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
6617,0.497590005,0.001890926,0.013016762,0.102482326,0.385019958
6618,0.689890504,0.000474098,0.017771423,0.215984792,0.075879186
6619,0.28685379,0.030997809,0.03895656,0.047467735,0.595724106
6620,0.749230087,0.001598321,0.002133549,0.023980193,0.223057806
6621,0.556224108,0.005921925,0.034253955,0.051293895,0.352306128
6622,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6623,0.893211305,0.000339081,0.000741603,0.027913611,0.077794403
6624,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6625,0.498843193,0.00126232,0.013840559,0.31624043,0.169813469
6626,0.374132395,0.002116042,0.035103623,0.349991232,0.238656715
6627,0.002048404,0.128955871,0.006764807,0.002106601,0.86012429
6628,0.871954322,0.000860031,0.000900719,0.035873372,0.090411507
6629,0.007498907,0.00779956,0.109031722,0.009263496,0.866406262
6630,0.224242747,0.035743028,0.044426575,0.010276983,0.685310662
6631,0.583117127,0.002129101,0.013973252,0.23871088,0.162069634
6632,0.460262179,0.00250047,0.138481662,0.074673258,0.324082404
6633,0.538581967,0.000906368,0.039165664,0.205117315,0.216228664
6634,0.507049561,0.001239975,0.031921543,0.294282258,0.165506631
6635,0.039257944,0.004661703,0.146027446,0.333397597,0.476655304
6636,0.012080305,0.007560286,0.155839995,0.052056488,0.772462964
6637,0.003397442,0.022521067,0.206964344,0.006967965,0.760149181
6638,0.098651968,0.001617006,0.030847875,0.310014635,0.558868468
6639,0.380347192,0.003175779,0.039185874,0.170951188,0.406339943
6640,0.009349468,0.053431157,0.325668037,0.002688314,0.608862996
6641,0.004630003,0.012365159,0.306448489,0.008858283,0.667698085
6642,0.161252961,0.098569542,0.080366954,0.003352794,0.656457722
6643,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
6644,0.220233932,0.055161368,0.0700339,0.004207662,0.650363147
6645,0.8587237,0.000542513,0.000542701,0.045617886,0.094573185
6646,0.337605804,0.00061005,0.012779395,0.502145946,0.146858782
6647,0.311220378,0.000979976,0.03210517,0.385731608,0.269962847
6648,0.083345808,0.003760543,0.061354332,0.310658216,0.540881097
6649,0.429594576,0.000518226,0.01770678,0.40739271,0.144787714
6650,7.96E-05,0.030878067,0.017979572,0.006786928,0.944275916
6651,0.588306546,0.004602745,0.050082378,0.061578739,0.295429617
6652,0.631048203,0.000515593,0.003957256,0.124806225,0.23967272
6653,0.588570237,0.000967969,0.007637096,0.244935423,0.157889262
6654,0.755239367,0.001499013,0.003654503,0.037923556,0.201683551
6655,0.497590005,0.001890926,0.013016762,0.102482326,0.385019958
6656,0.688186407,0.000962959,0.002227804,0.080698662,0.227924153
6657,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6658,0.571845412,0.003513421,0.02118803,0.118797816,0.284655303
6659,0.01582353,0.031049531,0.16045095,0.013185452,0.77949053
6660,3.34E-05,0.023538696,0.03131501,2.91E-05,0.945083797
6661,0.385648072,0.000636928,0.020881424,0.440323621,0.152509972
6662,0.290199846,0.001890418,0.016017085,0.595627189,0.096265472
6663,0.497590005,0.001890926,0.013016762,0.102482326,0.385019958
6664,0.003307147,0.015822468,0.077779293,0.050377376,0.852713704
6665,0.405635893,0.001040463,0.021217467,0.415760815,0.156345323
6666,0.370830804,0.001993675,0.039549116,0.182379037,0.40524739
6667,0.003985069,0.008773764,0.106093779,0.007757269,0.873390079
6668,0.774866939,0.001633773,0.003694015,0.020896949,0.198908299
6669,0.774866939,0.001633773,0.003694015,0.020896949,0.198908299
6670,0.015717987,0.012121828,0.042160124,0.040720902,0.889279187
6671,0.596975327,0.000487823,0.002048032,0.21693188,0.183556899
6672,3.09E-05,0.001427796,0.001129136,0.034797601,0.962614536
6673,0.605377614,0.003013691,0.008701663,0.029227644,0.353679419
6674,0.633633912,0.002210284,0.003197334,0.035783727,0.325174689
6675,0.378570378,0.000773558,0.021099634,0.410780281,0.18877618
6676,0.538581967,0.000906368,0.039165664,0.205117315,0.216228664
6677,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
6678,0.821154475,0.000675375,0.000942334,0.047788378,0.129439369
6679,0.003985069,0.008773764,0.106093779,0.007757269,0.873390079
6680,0.32258746,0.002920943,0.04646622,0.516458392,0.111566976
6681,0.638759434,0.000357612,0.001236357,0.204880878,0.15476574
6682,0.893211305,0.000339081,0.000741603,0.027913611,0.077794403
6683,8.58E-05,0.033974271,0.024906104,6.13E-05,0.940972626
6684,0.676946282,0.000741459,0.002584123,0.095659316,0.22406885
6685,0.171634689,0.00151584,0.017092077,0.450814277,0.358943075
6686,0.538581967,0.000906368,0.039165664,0.205117315,0.216228664
6687,0.083345808,0.003760543,0.061354332,0.310658216,0.540881097
6688,0.416372985,0.001646204,0.037392639,0.390706092,0.153882042
6689,0.519006431,0.000786622,0.008558752,0.236680731,0.234967455
6690,0.219783679,0.008909977,0.019904826,0.460973531,0.290428042
6691,0.693592906,0.000949329,0.002191133,0.142312557,0.160954088
6692,0.718780398,0.000742735,0.004479114,0.103020422,0.172977358
6693,0.774866939,0.001633773,0.003694015,0.020896949,0.198908299
6694,0.22678487,0.008410688,0.151093006,0.020664556,0.593046844
6695,0.01242057,8.46E-05,0.07462512,0.861132503,0.051737115
6696,0.380788624,0.001306522,0.033220913,0.418154687,0.166529223
6697,5.22E-05,0.012413236,0.011795762,0.000495659,0.975243211
6698,0.161252961,0.098569542,0.080366954,0.003352794,0.656457722
6699,0.040629644,0.002498981,0.125502676,0.393543422,0.437825292
6700,0.378006995,0.015253291,0.031341422,0.013597727,0.561800599
6701,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
6702,0.033041105,0.002185049,0.158055246,0.411183834,0.395534784
6703,0.598347545,0.00090436,0.015331667,0.231507137,0.153909281
6704,0.501867652,0.005068001,0.023344466,0.320276588,0.149443313
6705,0.071341723,0.003263626,0.081249848,0.394336551,0.44980824
6706,0.003985069,0.008773764,0.106093779,0.007757269,0.873390079
6707,0.433697134,0.002571685,0.142425716,0.076800011,0.344505399
6708,0.891054869,0.002529413,0.005415299,0.005594439,0.095405929
6709,0.583102345,0.00346296,0.021770135,0.312310517,0.079354033
6710,0.588630438,0.001085862,0.001956939,0.157776654,0.250550061
6711,0.581647635,0.000822647,0.014041249,0.244213611,0.159274846
6712,0.692130029,0.001364745,0.006404166,0.019444341,0.280656785
6713,0.385923535,0.001283915,0.041742098,0.420970768,0.150079697
6714,0.678014934,0.002780345,0.004052701,0.049318649,0.265833378
6715,0.463061243,0.002343576,0.012120532,0.371732384,0.150742292
6716,0.611884177,0.000580411,0.005524634,0.222695649,0.159315139
6717,0.055653498,0.002227553,0.054967005,0.285579652,0.601572335
6718,0.618378937,0.00143199,0.007235607,0.111798696,0.261154741
6719,0.739575267,0.000559264,0.003915303,0.040803514,0.215146691
6720,0.745898545,0.001297308,0.005915006,0.03446376,0.212425321
6721,0.538581967,0.000906368,0.039165664,0.205117315,0.216228664
6722,0.728419662,0.000897576,0.004126292,0.076626487,0.189929992
6723,0.497590005,0.001890926,0.013016762,0.102482326,0.385019958
6724,0.4756639,0.02212674,0.06742838,0.061131373,0.373649627
6725,0.560765564,0.005601528,0.019379318,0.034641694,0.37961185
6726,0.706295669,0.000513261,0.005641588,0.147971705,0.139577731
6727,0.007941472,0.016740326,0.188907564,0.05868594,0.727724731
6728,0.463745445,0.002154348,0.030397084,0.400523663,0.103179485
6729,0.220233932,0.055161368,0.0700339,0.004207662,0.650363147
6730,0.315493077,0.015098537,0.03598918,0.016723195,0.616696
6731,0.369114906,0.00198445,0.051423676,0.181535125,0.395941854
6732,0.267841607,0.001387926,0.062444821,0.50638175,0.161943898
6733,0.582216918,0.000673432,0.006458135,0.260261089,0.150390416
6734,0.200420976,0.00099969,0.067488171,0.656033695,0.075057402
6735,0.739178836,0.000654005,0.002106724,0.093043186,0.165017247
6736,0.355748892,0.001808463,0.020930285,0.466583312,0.154929072
6737,0.74931705,0.00046439,0.01081787,0.164001539,0.075399205
6738,0.507049561,0.001239975,0.031921543,0.294282258,0.165506631
6739,0.308546096,0.001288407,0.035532337,0.503370702,0.151262507
6740,0.482966155,0.001585137,0.023720875,0.325846732,0.165881082
6741,0.380624264,0.001305958,0.033206575,0.417974234,0.166888937
6742,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
6743,0.625145197,0.000688902,0.017663999,0.158718944,0.197782934
6744,3.15E-05,0.008933052,0.038148317,0.002996503,0.949890673
6745,0.208684772,0.000311772,0.030297553,0.697200716,0.063505217
6746,3.40E-05,0.009895575,0.043186996,2.96E-05,0.946853817
6747,0.083345808,0.003760543,0.061354332,0.310658216,0.540881097
6748,0.625145197,0.000688902,0.017663999,0.158718944,0.197782934
6749,0.385329694,0.001012816,0.036053255,0.430544734,0.14705953
6750,0.451038897,0.001395649,0.021364033,0.345742106,0.180459365
6751,0.005993807,0.009268852,0.167058095,0.009793566,0.807885647
6752,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
6753,0.515101671,0.001657211,0.011618778,0.296274245,0.175348088
6754,0.792630196,0.003458645,0.007363358,0.008707863,0.18784
6755,0.451038897,0.001395649,0.021364033,0.345742106,0.180459365
6756,0.008050963,0.06804847,0.289556921,0.001551521,0.632792175
6757,0.001581523,0.002218584,0.562336624,0.244843751,0.189019501
6758,0.95245105,0.001363417,0.002707005,0.000751553,0.042726967
6759,5.22E-05,0.012413236,0.011795762,0.000495659,0.975243211
6760,0.54216814,0.001071134,0.002129138,0.207405508,0.247226074
6761,0.566004753,0.000445259,0.02088883,0.335607558,0.077053614
6762,0.539568603,0.000860923,0.011674944,0.27586174,0.172033772
6763,0.611423254,0.000737237,0.002015343,0.136796057,0.249028116
6764,0.424700201,0.003198025,0.023755986,0.133247659,0.415098161
6765,0.588570237,0.000967969,0.007637096,0.244935423,0.157889262
6766,0.085374899,0.001127262,0.126916394,0.514751196,0.271830201
6767,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
6768,0.032123525,0.003028195,0.122617252,0.543177485,0.29905352
6769,0.615852654,0.001103946,0.018921237,0.277817607,0.08630456
6770,0.007536397,0.009945739,0.42147553,0.049552895,0.511489391
6771,4.74E-05,0.00640436,0.012697811,0.000573476,0.980276942
6772,0.019490628,4.16E-05,0.250451505,0.650030673,0.079985619
6773,0.003397442,0.022521067,0.206964344,0.006967965,0.760149181
6774,0.071859486,0.001824005,0.154346064,0.638158679,0.133811772
6775,0.451038897,0.001395649,0.021364033,0.345742106,0.180459365
6776,0.450827956,0.001394996,0.021354042,0.345580429,0.180842638
6777,0.885577202,0.000447166,0.000946259,0.041341096,0.071688309
6778,0.708485425,0.00042088,0.006265078,0.089204915,0.195623696
6779,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6780,0.647118866,0.000734733,0.003738989,0.13279213,0.215615317
6781,0.451653808,0.001397552,0.021393159,0.344381571,0.181173921
6782,0.026136551,0.025697516,0.134520456,0.009280557,0.80436486
6783,0.032725591,0.000882256,0.147045255,0.47198838,0.347358465
6784,0.935919285,0.000915778,0.001754202,0.009005077,0.052405655
6785,0.605646729,0.001945299,0.005002534,0.221047267,0.166358173
6786,3.34E-05,0.023538696,0.03131501,2.91E-05,0.945083797
6787,0.539568603,0.000860923,0.011674944,0.27586174,0.172033772
6788,7.86E-05,0.01797195,0.027065378,7.16E-05,0.954812467
6789,0.514261425,0.000806506,0.022151122,0.308854848,0.153926089
6790,0.433429033,0.001185365,0.015283233,0.301098198,0.249004215
6791,0.405635893,0.001040463,0.021217467,0.415760815,0.156345323
6792,0.385648072,0.000636928,0.020881424,0.440323621,0.152509972
6793,0.445224345,0.003559237,0.024709953,0.176385045,0.350121439
6794,8.15E-05,0.018786427,0.076617777,0.00098648,0.903527796
6795,0.003397442,0.022521067,0.206964344,0.006967965,0.760149181
6796,0.917268038,0.001107839,0.002320373,0.001047009,0.078256756
6797,0.88830322,0.001216029,0.00225619,0.014842091,0.093382478
6798,0.755239367,0.001499013,0.003654503,0.037923556,0.201683551
6799,0.539568603,0.000860923,0.011674944,0.27586174,0.172033772
6800,0.450533122,0.0009842,0.018418953,0.338176131,0.191887572
6801,0.000669371,0.008101575,0.060513068,0.004901844,0.925814211
6802,0.037606817,0.00182047,0.128251567,0.349670202,0.482650906
6803,0.361529231,0.000811767,0.032649964,0.440917492,0.164091557
6804,0.628546953,0.004610259,0.018617801,0.035112556,0.313112438
6805,0.00318463,0.021454884,0.205714539,0.006648096,0.762997806
6806,0.005993807,0.009268852,0.167058095,0.009793566,0.807885647
6807,0.381132871,0.000629471,0.023135608,0.442817211,0.15228489
6808,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6809,0.119785592,0.012625569,0.024887182,0.075211741,0.76748991
6810,0.917173147,0.000854805,0.000904786,0.020842195,0.060225077
6811,0.519006431,0.000786622,0.008558752,0.236680731,0.234967455
6812,0.381467909,0.001308853,0.033280175,0.416684151,0.167258859
6813,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6814,0.025520448,0.01891307,0.174046502,0.029972505,0.751547515
6815,0.05397087,0.000156928,0.185505733,0.559805095,0.200561404
6816,0.002048404,0.128955871,0.006764807,0.002106601,0.86012429
6817,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6818,0.72469914,0.000672221,0.001898244,0.092703864,0.180026501
6819,0.120409198,0.006070957,0.026377855,0.09284278,0.754299164
6820,0.000862068,0.019690659,0.106397979,0.006558622,0.866490662
6821,0.450827956,0.001394996,0.021354042,0.345580429,0.180842638
6822,0.177081391,0.001647944,0.035199255,0.579525173,0.206546292
6823,0.482966155,0.001585137,0.023720875,0.325846732,0.165881082
6824,0.005993807,0.009268852,0.167058095,0.009793566,0.807885647
6825,0.659531116,0.000991762,0.007645202,0.186713338,0.145118579
6826,0.891054869,0.002529413,0.005415299,0.005594439,0.095405929
6827,0.019392516,0.01770273,0.065020107,0.041268956,0.856615722
6828,0.000862068,0.019690659,0.106397979,0.006558622,0.866490662
6829,0.380586743,0.000628569,0.023564927,0.443153054,0.152066678
6830,0.047118913,0.003484892,0.043777671,0.37953043,0.526088059
6831,0.532386661,0.001544985,0.01169709,0.298800319,0.155570939
6832,0.161252961,0.098569542,0.080366954,0.003352794,0.656457722
6833,8.15E-05,0.018786427,0.076617777,0.00098648,0.903527796
6834,7.27E-05,0.017676588,0.019471355,0.007899863,0.954879522
6835,0.302971095,0.000537395,0.038066853,0.522372544,0.136052102
6836,0.017557874,0.02453343,0.120103605,0.009749227,0.828055859
6837,3.03E-05,0.004810507,0.016906733,4.10E-05,0.978211403
6838,0.372174323,0.005476966,0.179509729,0.211847067,0.23099193
6839,0.625145197,0.000688902,0.017663999,0.158718944,0.197782934
6840,0.000112582,0.004472096,0.003642368,0.062083904,0.929689109
6841,3.15E-05,0.008933052,0.038148317,0.002996503,0.949890673
6842,8.03E-05,0.004645521,0.051067796,0.002514826,0.941691637
6843,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
6844,0.449147433,0.01529274,0.072503939,0.166997865,0.296057999
6845,0.010153182,0.001914983,0.211006939,0.763948739,0.012976158
6846,0.038513422,0.008323459,0.099178605,0.439426839,0.414557725
6847,0.449147433,0.01529274,0.072503939,0.166997865,0.296057999
6848,0.891054869,0.002529413,0.005415299,0.005594439,0.095405929
6849,0.422630429,0.003390536,0.040834013,0.371608466,0.16153653
6850,0.007498907,0.00779956,0.109031722,0.009263496,0.866406262
6851,3.23E-05,0.054349139,0.046296991,2.81E-05,0.899293482
6852,9.10E-05,0.036900159,0.095891863,0.000864034,0.866252959
6853,0.633436382,0.001361372,0.012088497,0.181666851,0.17144689
6854,0.351446122,0.007049906,0.046642169,0.019672364,0.575189471
6855,0.071258612,0.003259825,0.081155203,0.393877208,0.450449139
6856,0.514972568,0.000661256,0.004180938,0.32158047,0.158604756
6857,0.00493585,0.012970313,0.308088928,0.009277824,0.664727092
6858,0.320296258,0.012005835,0.048355673,0.49705103,0.12229117
6859,0.59607327,0.001071179,0.015010269,0.268904686,0.118940607
6860,0.498843193,0.00126232,0.013840559,0.31624043,0.169813469
6861,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6862,0.007651021,0.007074661,0.112114377,0.042040944,0.831119001
6863,0.625145197,0.000688902,0.017663999,0.158718944,0.197782934
6864,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6865,0.497590005,0.001890926,0.013016762,0.102482326,0.385019958
6866,0.00270239,0.008879039,0.028980102,0.011224804,0.948213637
6867,0.265985876,0.015403228,0.165180013,0.029099967,0.524330914
6868,7.27E-05,0.017676588,0.019471355,0.007899863,0.954879522
6869,0.720066607,0.005060415,0.003951125,0.029221402,0.241700456
6870,0.904354393,0.002528548,0.001665391,0.011886897,0.07956475
6871,3.33E-05,0.056895297,0.014595792,2.90E-05,0.928446591
6872,0.891054869,0.002529413,0.005415299,0.005594439,0.095405929
6873,0.688427508,0.001035214,0.007980165,0.196742401,0.105814725
6874,0.689088583,0.004916669,0.011143722,0.013357505,0.281493545
6875,0.270991087,0.001112982,0.007037082,0.331889808,0.388969064
6876,0.441856205,0.002631283,0.021251654,0.371816278,0.162444621
6877,0.333046407,0.001699789,0.025808448,0.462465435,0.176979885
6878,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6879,0.325198591,0.000611578,0.021022629,0.460968107,0.192199096
6880,4.74E-05,0.00640436,0.012697811,0.000573476,0.980276942
6881,4.74E-05,0.00640436,0.012697811,0.000573476,0.980276942
6882,0.877178133,0.001211664,0.000449523,0.014534951,0.106625743
6883,0.220233932,0.055161368,0.0700339,0.004207662,0.650363147
6884,0.538581967,0.000906368,0.039165664,0.205117315,0.216228664
6885,4.74E-05,0.00640436,0.012697811,0.000573476,0.980276942
6886,0.424700201,0.003198025,0.023755986,0.133247659,0.415098161
6887,0.005993807,0.009268852,0.167058095,0.009793566,0.807885647
6888,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6889,0.755239367,0.001499013,0.003654503,0.037923556,0.201683551
6890,0.36379841,0.001173279,0.037716214,0.460784525,0.136527568
6891,2.04E-05,0.003543606,0.02811791,0.000266661,0.968051434
6892,0.917268038,0.001107839,0.002320373,0.001047009,0.078256756
6893,0.378570378,0.000773558,0.021099634,0.410780281,0.18877618
6894,0.538581967,0.000906368,0.039165664,0.205117315,0.216228664
6895,0.917173147,0.000854805,0.000904786,0.020842195,0.060225077
6896,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6897,0.042629175,0.000745751,0.093626812,0.682713389,0.180284858
6898,0.026608657,0.000767536,0.153031304,0.54410243,0.275490075
6899,0.434904575,0.000895863,0.084089093,0.235090256,0.245020241
6900,0.32812953,0.000761333,0.046823062,0.501972497,0.122313604
6901,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6902,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6903,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6904,7.96E-05,0.030878067,0.017979572,0.006786928,0.944275916
6905,0.43294704,0.000478606,0.056018826,0.310711622,0.199843898
6906,0.083401546,0.000536304,0.072394311,0.512991488,0.330676347
6907,0.063273534,0.002892109,0.044483881,0.245115295,0.644235194
6908,0.583117127,0.002129101,0.013973252,0.23871088,0.162069634
6909,0.885577202,0.000447166,0.000946259,0.041341096,0.071688309
6910,0.588570237,0.000967969,0.007637096,0.244935423,0.157889262
6911,0.400448322,0.002856949,0.055317968,0.416840702,0.12453606
6912,2.04E-05,0.003543606,0.02811791,0.000266661,0.968051434
6913,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6914,0.013279041,0.016083224,0.013460469,0.032022666,0.925154567
6915,0.315493077,0.015098537,0.03598918,0.016723195,0.616696
6916,0.455389023,0.001515017,0.049255587,0.316746652,0.177093744
6917,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6918,0.494279534,0.003576101,0.025928384,0.303377092,0.172838926
6919,0.885577202,0.000447166,0.000946259,0.041341096,0.071688309
6920,0.469356179,0.052575037,0.106365062,0.017384341,0.354319364
6921,0.075772718,0.005603793,0.032234538,0.061421223,0.824967682
6922,0.279188871,0.013516911,0.073302865,0.02099002,0.613001347
6923,0.433429033,0.001185365,0.015283233,0.301098198,0.249004215
6924,0.021040099,0.030765831,0.177967429,0.015032128,0.755194485
6925,0.446769774,0.002761192,0.054775473,0.185030103,0.310663491
6926,0.648436368,0.000578976,0.00174518,0.137620881,0.211618587
6927,0.004504106,0.006267954,0.572403848,0.010240691,0.406583428
6928,0.883801579,0.000301748,0.00091688,0.022089792,0.092890017
6929,0.381132871,0.000629471,0.023135608,0.442817211,0.15228489
6930,0.624551773,0.000817875,0.001213797,0.175192773,0.198223785
6931,0.774866939,0.001633773,0.003694015,0.020896949,0.198908299
6932,0.357566923,0.000987319,0.011132671,0.478868574,0.151444465
6933,0.010213278,0.008171293,0.122471094,0.028860109,0.830284238
6934,0.633980453,0.000545312,0.003254047,0.141910657,0.220309541
6935,0.460262179,0.00250047,0.138481662,0.074673258,0.324082404
6936,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
6937,0.601699173,0.000989561,0.00785123,0.210654914,0.178805113
6938,0.588306546,0.004602745,0.050082378,0.061578739,0.295429617
6939,0.774866939,0.001633773,0.003694015,0.020896949,0.198908299
6940,0.06006299,0.004207069,0.039280768,0.120569378,0.775879741
6941,0.331384242,0.000768884,0.037048217,0.506951571,0.12384709
6942,0.774866939,0.001633773,0.003694015,0.020896949,0.198908299
6943,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
6944,3.49E-05,0.015310442,0.009229681,0.003270192,0.972154796
6945,0.891054869,0.002529413,0.005415299,0.005594439,0.095405929
6946,0.482966155,0.001585137,0.023720875,0.325846732,0.165881082
6947,0.161252961,0.098569542,0.080366954,0.003352794,0.656457722
6948,0.232887909,0.020407708,0.096958615,0.011762843,0.637982905
6949,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
6950,0.374132395,0.002116042,0.035103623,0.349991232,0.238656715
6951,0.161252961,0.098569542,0.080366954,0.003352794,0.656457722
6952,0.755239367,0.001499013,0.003654503,0.037923556,0.201683551
6953,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
6954,0.370830804,0.001993675,0.039549116,0.182379037,0.40524739
6955,0.859749019,0.000631823,0.00145477,0.023598596,0.11456582
6956,3.23E-05,0.054349139,0.046296991,2.81E-05,0.899293482
6957,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
6958,0.405635893,0.001040463,0.021217467,0.415760815,0.156345323
6959,0.571845412,0.003513421,0.02118803,0.118797816,0.284655303
6960,0.531707764,0.000676933,0.039946005,0.191606745,0.236062601
6961,0.692130029,0.001364745,0.006404166,0.019444341,0.280656785
6962,0.026136551,0.025697516,0.134520456,0.009280557,0.80436486
6963,0.043671191,0.029153943,0.057095453,0.030092264,0.839987159
6964,0.507049561,0.001239975,0.031921543,0.294282258,0.165506631
6965,0.002568416,0.078123815,0.037651047,0.002641386,0.879015386
6966,0.519006431,0.000786622,0.008558752,0.236680731,0.234967455
6967,0.547625601,0.001797355,0.026896624,0.235591233,0.188089222
6968,0.935919285,0.000915778,0.001754202,0.009005077,0.052405655
6969,7.92E-05,0.01712222,0.007810408,7.20E-05,0.97491622
6970,0.609114945,0.004449623,0.00594331,0.029180007,0.351312071
6971,0.450827956,0.001394996,0.021354042,0.345580429,0.180842638
6972,0.36009261,0.000808541,0.038194455,0.439165443,0.161738947
6973,7.63E-05,0.023833327,0.007883885,9.05E-05,0.968115985
6974,0.287635207,0.000392268,0.029672163,0.580540121,0.101760216
6975,0.005345138,0.007006446,0.364265501,0.010596078,0.612786889
6976,0.676353216,0.001292275,0.008178436,0.205732286,0.108443767
6977,0.893211305,0.000339081,0.000741603,0.027913611,0.077794403
6978,0.782569349,0.003746078,0.025528083,0.026867248,0.161289275
6979,0.370830804,0.001993675,0.039549116,0.182379037,0.40524739
6980,0.598763704,0.000904989,0.014646841,0.231668159,0.154016331
6981,0.692222059,0.00078248,0.004794192,0.16493468,0.137266591
6982,0.450827956,0.001394996,0.021354042,0.345580429,0.180842638
6983,0.556224108,0.005921925,0.034253955,0.051293895,0.352306128
6984,0.588570237,0.000967969,0.007637096,0.244935423,0.157889262
6985,0.040227961,0.003624522,0.921128035,0.030513249,0.004506256
6986,0.350718468,0.000808955,0.038978957,0.447252393,0.162241161
6987,0.79980427,0.000463939,0.00120273,0.051885277,0.146643758
6988,0.774866939,0.001633773,0.003694015,0.020896949,0.198908299
6989,0.534646571,0.002381958,0.031712916,0.04021842,0.391040146
6990,0.479225695,0.023194246,0.060694385,0.065160148,0.371725559
6991,0.38287732,0.002185327,0.040515672,0.237774059,0.33664766
6992,0.426546961,0.0010941,0.022436356,0.367800981,0.182121664
6993,0.450827956,0.001394996,0.021354042,0.345580429,0.180842638
6994,0.657355011,0.000878174,0.010442237,0.163853154,0.167471394
6995,0.01205502,0.000418685,0.126678139,0.689852178,0.170995995
6996,0.449147433,0.01529274,0.072503939,0.166997865,0.296057999
6997,0.017753759,0.020753689,0.154149294,0.075151496,0.732191801
6998,0.008836882,0.013952294,0.091524772,0.004438827,0.881247222
6999,0.329277396,0.001346714,0.033253275,0.404880881,0.231241703
7000,0.667674541,0.002787253,0.028730499,0.052032534,0.248775169
7001,0.650987327,0.000637436,0.002765588,0.17112726,0.17448239
7002,0.877178133,0.001211664,0.000449523,0.014534951,0.106625743
7003,0.353804469,0.001504283,0.038868699,0.462272733,0.143549845
7004,0.003985069,0.008773764,0.106093779,0.007757269,0.873390079
7005,0.72548002,0.001314825,0.002491818,0.125820905,0.144892424
7006,0.006192429,0.009259965,0.041802738,0.030999299,0.911745548
7007,7.96E-05,0.030878067,0.017979572,0.006786928,0.944275916
7008,0.523625374,0.002112524,0.013591099,0.136176959,0.324494064
7009,0.507049561,0.001239975,0.031921543,0.294282258,0.165506631
7010,0.665097415,0.001331426,0.004258505,0.089481078,0.239831612
7011,0.695744395,0.000659914,0.001844808,0.083489843,0.218261033
7012,0.19425419,0.038284522,0.045623716,0.015160208,0.706677377
7013,0.938913465,0.000244849,0.002931143,0.009044581,0.048865896
7014,0.855693638,0.001103374,0.002173366,0.012649553,0.128380045
7015,0.525918126,0.000927199,0.014683011,0.308630258,0.149841353
7016,0.010455591,0.026829014,0.384142876,0.036969211,0.541603327
7017,0.606840909,0.001319797,0.00599999,0.074201122,0.311638147
7018,0.916383743,0.000867114,0.001717586,0.007800973,0.07323055
